name,author,description,price,discountRate,publicationDate,rating,category,img
Harry Potter and the Cursed Child - Parts One and Two,J. K. Rowling,"A stage play and script by J.K. Rowling, John Tiffany, and Jack Thorne, set 19 years after the events of the original Harry Potter series, following the adventures of Harry’s son, Albus.",7.95,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/6qsBXCK9/0000022.jpg
Persepolis I & II,Marjane Satrapi,"Marjane Satrapi’s graphic memoir about growing up during and after the Islamic Revolution in Iran, told through her eyes as a child and later as a young woman.",10.56,,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/tRPXzvd7/0000023.jpg
"My Hero Academia, Vol. 1",Kohei Horikoshi,"The first volume of Kohei Horikoshi’s popular manga series about a boy born without superpowers in a world where most people have them, who still dreams of becoming a hero.",7.45,,09/20/2024,5,Graphic-Novels-Anime-Manga,https://i.postimg.cc/tCNpK1Mj/0000024.jpg
Adulthood Is a Myth,Sarah Andersen,Sarah Andersen’s humorous collection of relatable webcomics about the trials and tribulations of adulthood.,09.02,,09/20/2024,4,Graphic-Novels-Anime-Manga,https://i.postimg.cc/VksmmYxb/0000025.jpg
Saga Volume 2,Brian K. Vaughan,"The second volume of the Saga comic series, continuing the story of Marko, Alana, and their newborn as they evade forces from both sides of a galactic war.",12.46,,09/20/2024,2,Graphic-Novels-Anime-Manga,https://i.postimg.cc/Vk71NxwZ/0000026.jpg
Thing Explainer,Randall Munroe,"Randall Munroe’s illustrated book that explains complicated concepts in simple, easy-to-understand language, using only the 1,000 most common English words.",16.86,5,09/20/2024,3,Graphic-Novels-Anime-Manga,https://i.postimg.cc/wB7zRwTq/0000027.jpg
Maps,Aleksandra Mizielinski,Aleksandra and Daniel Mizielińska’s beautifully illustrated atlas featuring maps of countries around the world with fun facts and cultural highlights.,20.19,15,09/20/2024,1,Graphic-Novels-Anime-Manga,https://i.postimg.cc/YSZH6Qh1/0000028.jpg
Unofficial Harry Potter Cookbook,Dinah Bucholz,A cookbook offering recipes inspired by the magical foods featured in the Harry Potter series.,14.69,20,09/20/2024,5,Graphic-Novels-Anime-Manga,https://i.postimg.cc/wvNd03mn/0000029.jpg
Saga Volume 3,Brian K. Vaughan,"The third volume in the Saga series, continuing the epic story of love, war, and survival in space",13.01,10,09/20/2024,2,Graphic-Novels-Anime-Manga,https://i.postimg.cc/3NHQ67jN/0000030.jpg
Darth Vader and Son,Jeffrey Brown,"Jeffrey Brown’s charming comic that imagines Darth Vader as a doting father to a young Luke Skywalker, filled with humor and Star Wars references.",9.61,8,09/20/2024,4,Graphic-Novels-Anime-Manga,https://i.postimg.cc/qqXHHYQL/0000031.jpg
V For Vendetta New (New Edition Tpb),Alan Moore,Alan Moore’s dystopian graphic novel about a masked vigilante fighting against a totalitarian government in a future England.,14.74,5,09/20/2024,5,Graphic-Novels-Anime-Manga,https://i.postimg.cc/3rgTG47v/0000032.jpg
"My Hero Academia, Vol. 2",Kouhei Horikoshi,"The second volume of My Hero Academia, continuing Izuku Midoriya’s journey at the U.A. High School for heroes-in-training.",6.46,15,09/20/2024,,Graphic-Novels-Anime-Manga,https://i.postimg.cc/X740kj7D/0000033.jpg
The Power of Now,Eckhart Tolle,Eckhart Tolle’s spiritual guide to living in the present moment and breaking free from the mental traps of the past and future.,8.2,20,09/20/2024,,Health,https://i.postimg.cc/Znn1BRLW/0000001.jpg
How to Win Friends and Influence People,Dale Carnegie,"Dale Carnegie’s classic book on communication skills, improving relationships, and achieving personal and professional success.",8.3,10,09/20/2024,,Health,https://i.postimg.cc/MHLgySsd/0000002.jpg
Educated,Tara Westover,"Tara Westover’s memoir about growing up in a strict, survivalist family in rural Idaho and her journey to self-education.",9.61,8,09/20/2024,,Health,https://i.postimg.cc/G3S00FcG/0000003.jpg
When Breath Becomes Air,Paul Kalanithi,Paul Kalanithi’s poignant memoir reflecting on his life and career as a neurosurgeon after being diagnosed with terminal cancer.,09.05,5,09/20/2024,,Health,https://i.postimg.cc/9MJ6QTy3/0000004.jpg
The Happiness Trap,Russ Harris,"Russ Harris’s guide to understanding and using Acceptance and Commitment Therapy (ACT) to reduce stress, anxiety, and self-doubt.",8.34,15,09/20/2024,,Health,https://i.postimg.cc/28qsC16J/0000005.jpg
Lost Connections,Johann Hari,"Johann Hari’s exploration of the causes of depression and anxiety, and how societal factors can play a role in mental health.",8.53,,09/20/2024,,Health,https://i.postimg.cc/J4990RHh/0000006.jpg
The Body Keeps the Score,Bessel van der Kolk,"Bessel van der Kolk’s deep dive into how trauma affects the brain and body, and how healing can occur.",10.99,,09/20/2024,,Health,https://i.postimg.cc/GmG6s6vx/0000007.jpg
Jamie's 30-Minute Meals,Jamie Oliver,Jamie Oliver’s cookbook offering quick and easy meals that can be prepared in just 30 minutes.,27.39,,09/20/2024,,Health,https://i.postimg.cc/Jh8v3KqV/0000008.jpg
Why We Sleep,Matthew Walker,"Matthew Walker’s comprehensive exploration of the science of sleep, explaining how it affects health and longevity.",9.93,,09/20/2024,,Health,https://i.postimg.cc/DzcDxsjW/0000009.jpg
The Fast 800,Michael Mosley,"Dr. Michael Mosley’s weight-loss and health plan focused on intermittent fasting, rapid weight loss, and the 800-calorie diet.",09.09,,09/20/2024,,Health,https://i.postimg.cc/mD2nJDJm/0000010.jpg
The Whole-Brain Child,Daniel J Siegel,Daniel J. Siegel and Tina Payne Bryson’s parenting guide using neuroscience to help parents raise emotionally resilient and well-adjusted children.,12.71,,09/20/2024,,Health,https://i.postimg.cc/zBtQrN18/0000011.jpg
Jamie's 15-Minute Meals,Jamie Oliver,Another cookbook from Jamie Oliver featuring recipes that can be prepared in just 15 minutes for those with busy schedules.,27.3,,09/20/2024,,Health,https://i.postimg.cc/qqN5BFkn/0000012.jpg
Five Love Languages Revised Edition,Gary Chapman,Gary Chapman’s popular relationship book that identifies five key ways people express and experience love.,11.61,,09/20/2024,,Health,https://i.postimg.cc/pr31mBTS/0000013.jpg
The Little Book of Mindfulness,Dr. Patrizia Collard,Patrizia Collard’s introduction to mindfulness practices and exercises to reduce stress and increase mental clarity.,5.88,,09/20/2024,5,Health,https://i.postimg.cc/2jtt9Cwx/0000014.jpg
The 8-week Blood Sugar Diet,Michael Mosley,"Dr. Michael Mosley’s diet program designed to reduce blood sugar levels and improve health, particularly for those with or at risk of type 2 diabetes.",8.85,,09/20/2024,4,Health,https://i.postimg.cc/dtTxzgNc/0000015.jpg
Rich Dad Poor Dad,Robert T. Kiyosaki,"Robert T. Kiyosaki’s personal finance book offering lessons about money and investing, drawn from his two “dads” with very different approaches to wealth.",7.34,,09/20/2024,2,Health,https://i.postimg.cc/DwkMF5RJ/0000016.jpg
The Clever Guts Diet,Michael Mosley,Dr. Michael Mosley’s guide to improving gut health through a specific diet and understanding the gut microbiome.,8.92,,09/20/2024,3,Health,https://i.postimg.cc/Z58Dqphf/0000017.jpg
Little Fires Everywhere,Celeste Ng,"Celeste Ng’s novel about secrets, privilege, and motherhood in a suburban community, focusing on two very different families.",8.14,,09/20/2024,1,Health,https://i.postimg.cc/xd9pN8f9/0000018.jpg
A New Earth,Eckhart Tolle,Eckhart Tolle’s spiritual guide on awakening to a higher state of consciousness and transforming your life.,9.72,,09/20/2024,5,Health,https://i.postimg.cc/QtyfzqpM/0000019.jpg
Save Our Sleep,Tizzie Hall,Tizzie Hall’s practical guide to sleep routines and helping babies and children establish healthy sleep patterns.,13.09,,09/20/2024,2,Health,https://i.postimg.cc/25TcQYyh/0000020.jpg
Annabel Karmel's New Complete Baby & Toddler Meal Planner - 4th Edition,Annabel Karmel,"Annabel Karmel’s comprehensive guide to feeding babies and toddlers, with over 200 recipes to ensure proper nutrition.",17.11,,09/20/2024,4,Health,https://i.postimg.cc/T15tvW9J/0000021.jpg
What I Know for Sure,Oprah Winfrey,"Oprah Winfrey’s collection of personal reflections and life lessons, offering wisdom on love, resilience, and gratitude.",11.1,,09/20/2024,5,Health,https://i.postimg.cc/hhFpDPZW/0000022.jpg
The Mindfulness Colouring Book,Emma Farrarons,A stress-relieving coloring book for adults designed to promote mindfulness and relaxation through creative expression.,6.8,,09/20/2024,4,Health,https://i.postimg.cc/gcwp2StN/0000023.jpg
"Peaceful Parent, Happy Kids",Laura Markham,"Dr. Laura Markham’s parenting book focused on building strong, positive relationships with children through mindfulness and emotional coaching.",13.65,,09/20/2024,2,Health,https://i.postimg.cc/CMWgBGWY/0000024.jpg
Being Mortal,Atul Gawande,"Atul Gawande’s exploration of end-of-life care, medical practices around aging, and how to live with dignity during life’s final chapter.",09.03,,09/20/2024,3,Health,https://i.postimg.cc/m2CGQcs9/0000025.jpg
Gut,Giulia Enders,"Giulia Enders’s popular science book about the gut and its connection to overall health, explaining digestion, the microbiome, and more.",10.49,,09/20/2024,1,Health,https://i.postimg.cc/MpwJtW6F/0000026.jpg
The Barefoot Investor,Scott Pape,"Scott Pape’s guide to personal finance with simple, actionable steps for managing money and building wealth in Australia.",14.06,,09/20/2024,5,Personal-Development,https://i.postimg.cc/66YTJvZX/0000001.jpg
The Power of Now,Eckhart Tolle,Eckhart Tolle’s spiritual guide on living in the present moment and freeing oneself from the mind’s constant chatter.,8.2,,09/20/2024,2,Personal-Development,https://i.postimg.cc/Hnsx8pfR/0000002.jpg
The Subtle Art of Not Giving a F*ck,Mark Manson,Mark Manson’s no-nonsense approach to prioritizing what truly matters in life and embracing discomfort as part of growth.,15.8,,09/20/2024,4,Personal-Development,https://i.postimg.cc/gjS0vCpJ/0000003.jpg
How to Win Friends and Influence People,Dale Carnegie,"Dale Carnegie’s timeless advice on building relationships, improving communication skills, and finding success in personal and professional life.",8.3,,09/20/2024,5,Personal-Development,https://i.postimg.cc/X7qqVYKy/0000004.jpg
"Thinking, Fast and Slow",Daniel Kahneman,"Daniel Kahneman’s exploration of how the mind works, focusing on the two systems of thinking: fast, intuitive thinking and slow, logical thinking.",11.5,,09/20/2024,4,Personal-Development,https://i.postimg.cc/wTrv3YF4/0000005.jpg
Start With Why,Simon Sinek,"Simon Sinek’s argument that great leaders and companies inspire action by first clarifying their purpose, or “why.”",8.9,,09/20/2024,2,Personal-Development,https://i.postimg.cc/x1bdzp4f/0000006.jpg
The Happiness Trap,Russ Harris,Russ Harris’s guide to using Acceptance and Commitment Therapy (ACT) to let go of the pursuit of constant happiness and live more meaningfully.,8.34,,09/20/2024,3,Personal-Development,https://i.postimg.cc/HLDk40qQ/0000007.jpg
Lost Connections,Johann Hari,"Johann Hari’s investigation into the root causes of depression and anxiety, highlighting societal and environmental factors.",8.53,,09/20/2024,1,Personal-Development,https://i.postimg.cc/hjK4NDPv/0000009.jpg
"Gifts Of Imperfection, The:",Brene Brown,Brené Brown’s book on embracing vulnerability and letting go of societal expectations to live a more authentic and fulfilling life.,11.8,,09/20/2024,5,Personal-Development,https://i.postimg.cc/Y982H5h3/0000010.jpg
Man's Search For Meaning,Viktor E. Frankl,"Viktor Frankl’s powerful memoir and philosophical exploration of finding purpose and meaning, based on his experiences in Nazi concentration camps.",9.66,,09/20/2024,2,Personal-Development,https://i.postimg.cc/L5X96xPM/0000011.jpg
The Life-Changing Magic of Tidying Up,Marie Kondo,Marie Kondo’s popular guide to decluttering and organizing spaces using her KonMari method.,13.55,,09/20/2024,4,Personal-Development,https://i.postimg.cc/brBzG10S/0000012.jpg
The Body Keeps the Score,Bessel van der Kolk,"Bessel van der Kolk’s book on the effects of trauma on the brain and body, and how healing can happen through various therapies.",10.99,,09/20/2024,,Personal-Development,https://i.postimg.cc/NGJGPwhG/0000013.jpg
Daring Greatly,Brene Brown,"Brené Brown’s research on the power of vulnerability and its role in cultivating courage, creativity, and meaningful connections.",9.6,,09/20/2024,,Personal-Development,https://i.postimg.cc/SNnSBtq6/0000014.jpg
The Intelligent Investor,Benjamin Graham,Benjamin Graham’s classic guide to value investing and building long-term financial success.,15.99,,09/20/2024,,Personal-Development,https://i.postimg.cc/KvCGxrvd/0000015.jpg
The Four Agreements,Don Miguel Ruiz,Don Miguel Ruiz’s guide to personal freedom and happiness based on ancient Toltec wisdom.,9.45,,09/20/2024,,Personal-Development,https://i.postimg.cc/4xtJd7Yn/0000016.jpg
Dare to Lead,Brene Brown,"Brené Brown’s leadership book focused on fostering vulnerability, trust, and courage in organizations.",13.09,,09/20/2024,,Personal-Development,https://i.postimg.cc/wBQgXCcp/0000018.jpg
The Little Book of Mindfulness,Dr. Patrizia Collard,A guide to mindfulness practices for reducing stress and staying present in daily life.,5.88,,09/20/2024,,Personal-Development,https://i.postimg.cc/k4M9fTft/0000019.jpg
Quiet,Susan Cain,Susan Cain’s exploration of the power of introverts in a world that often values extroversion.,9.79,,09/20/2024,,Personal-Development,https://i.postimg.cc/gJMp53Tt/0000020.jpg
A Court of Thorns and Roses,Sarah J. Maas,"Sarah J. Maas’s fantasy series, starting with this retelling of Beauty and the Beast set in a world of faeries and magic.",09.02,,09/20/2024,,Poetry-Drama,https://i.postimg.cc/BvWdwmQn/0000031.jpg
The Crucible,Arthur Miller,"Arthur Miller’s classic play about the Salem witch trials, exploring themes of hysteria, power, and integrity.",8.24,,09/20/2024,,Poetry-Drama,https://i.postimg.cc/rpSv65KC/0000032.jpg
The Myth of Sisyphus,Albert Camus,"Albert Camus’s existential essay exploring life’s meaning through the lens of absurdism, using the Greek myth of Sisyphus as a metaphor.",05.05,,09/20/2024,,Poetry-Drama,https://i.postimg.cc/9MCscz93/0000033.jpg
Twilight,Stephenie Meyer,"Stephenie Meyer’s paranormal romance between a high school girl and a vampire, sparking a global phenomenon.",8.99,,09/20/2024,,Poetry-Drama,https://i.postimg.cc/MT5NHx0n/0000034.jpg
A Street Cat Named Bob,James Bowen,James Bowen’s heartwarming memoir about his unlikely bond with a stray cat and how it changed his life.,7.52,,09/20/2024,,Poetry-Drama,https://i.postimg.cc/Y0SVmV8b/0000035.jpg
The Complete Poetry Of Edgar Allan Poe,Edgar Allan Poe,"A comprehensive collection of Edgar Allan Poe’s dark, gothic poetry, including works like ""The Raven"" and ""Annabel Lee.""",3.98,,09/20/2024,,Poetry-Drama,https://i.postimg.cc/T1Hsj94G/0000036.jpg
Ulysses,James Joyce,"James Joyce’s modernist epic, following Leopold Bloom through a single day in Dublin, known for its complex stream-of-consciousness style.",4.88,,09/20/2024,,Poetry-Drama,https://i.postimg.cc/KvRwG61Y/0000038.jpg
Harry Potter and the Prisoner of Azkaban,J. K. Rowling,"J.K. Rowling’s third installment in the Harry Potter series, where Harry learns more about his family and faces the mysterious Sirius Black.",57.64,,09/20/2024,,Poetry-Drama,https://i.postimg.cc/VNBHZ1VK/0000041.jpg
Harry Potter and the Half-Blood Prince,J. K. Rowling,"The sixth book in the Harry Potter series, where dark secrets from the past emerge and Harry’s battle against Voldemort intensifies.",10.47,5,09/20/2024,,Poetry-Drama,https://i.postimg.cc/xCfpWhrn/0000043.jpg
